,ROI,Classification accuracy
69,Prec,0.38078472222222215
70,Prec,0.4419652777777778
71,Prec,0.3891736111111111
72,Prec,0.35922569444444447
73,Prec,0.3352465277777778
74,Prec,0.36219097222222224
75,Prec,0.3558055555555556
76,Prec,0.33273263888888893
77,Prec,0.3614270833333333
78,Prec,0.36206944444444444
79,Prec,0.42516319444444445
80,Prec,0.3608923611111111
81,Prec,0.35234722222222226
82,Prec,0.42455902777777776
83,Prec,0.37499652777777776
84,Prec,0.44731597222222225
85,Prec,0.4259097222222222
86,Prec,0.48787152777777776
87,Prec,0.3910902777777778
88,Prec,0.37843055555555555
89,Prec,0.3519097222222222
90,ATL,0.4220798611111112
91,ATL,0.3223645833333333
92,ATL,0.3606666666666667
93,ATL,0.3514965277777778
94,ATL,0.37552430555555555
95,ATL,0.32938541666666665
96,ATL,0.3523472222222222
97,ATL,0.39499652777777783
98,ATL,0.4143125
99,ATL,0.3788020833333333
100,ATL,0.41806597222222225
101,ATL,0.3281145833333333
102,ATL,0.29808680555555556
103,ATL,0.33107291666666666
104,ATL,0.33439583333333334
105,ATL,0.3626666666666667
106,ATL,0.3387048611111111
107,ATL,0.3705
108,ATL,0.3518125
109,ATL,0.4095416666666667
110,ATL,0.38915625000000004
111,ATL,0.36232291666666666
112,ATL,0.3435972222222222
113,ATL,0.3876076388888889
114,ATL,0.4559409722222222
115,ATL,0.3556111111111111
116,ATL,0.34275347222222224
117,ATL,0.35095138888888894
118,ATL,0.2921666666666667
119,ATL,0.3507638888888889
120,aPFC,0.3422881944444444
121,aPFC,0.31821180555555556
122,aPFC,0.4375208333333333
123,aPFC,0.39016666666666666
124,aPFC,0.37888194444444445
125,aPFC,0.3009270833333333
126,aPFC,0.35736111111111113
127,aPFC,0.45181249999999995
128,aPFC,0.4646076388888889
129,aPFC,0.40952083333333333
130,aPFC,0.4639583333333333
131,aPFC,0.3438576388888888
132,aPFC,0.2613298611111111
133,aPFC,0.31990625000000006
134,aPFC,0.36014583333333333
135,aPFC,0.3940277777777778
136,aPFC,0.3181041666666667
137,aPFC,0.35347569444444443
138,aPFC,0.3699375
139,aPFC,0.38659027777777777
140,aPFC,0.38229513888888894
141,aPFC,0.37096875
142,aPFC,0.37318750000000006
143,aPFC,0.36086805555555557
144,aPFC,0.49014236111111115
145,aPFC,0.3931597222222222
146,aPFC,0.4491979166666667
147,aPFC,0.3229513888888889
148,aPFC,0.3872986111111111
149,aPFC,0.3124097222222222
150,Ins,0.37096527777777777
151,Ins,0.353375
152,Ins,0.35721527777777773
153,Ins,0.37739236111111113
154,Ins,0.35480555555555554
155,Ins,0.4012916666666666
156,Ins,0.35803124999999997
157,Ins,0.40514930555555556
158,Ins,0.33920486111111114
159,Ins,0.34481944444444446
160,Ins,0.4597222222222222
161,Ins,0.38377430555555553
162,Ins,0.3332673611111111
163,Ins,0.31654166666666667
164,Ins,0.3191145833333333
165,Ins,0.32096180555555553
166,Ins,0.30587499999999995
167,Ins,0.37336458333333333
168,Ins,0.3673993055555555
169,Ins,0.3496666666666667
170,Ins,0.3522986111111111
171,Ins,0.37934375000000004
172,Ins,0.38596875
173,Ins,0.38859375
174,Ins,0.4076458333333333
175,Ins,0.37465277777777783
176,Ins,0.42680208333333336
177,Ins,0.3859930555555556
178,Ins,0.4008333333333333
179,Ins,0.36274652777777777
180,ACC,0.34681249999999997
181,ACC,0.32491666666666663
182,ACC,0.47000347222222216
183,ACC,0.4067673611111111
184,ACC,0.37964583333333335
185,ACC,0.3135277777777778
186,ACC,0.41466319444444444
187,ACC,0.40881249999999997
188,ACC,0.3447222222222222
189,ACC,0.4379409722222222
190,ACC,0.5019305555555555
