,ROI,Classification accuracy
210,PCC,0.6320798672212447
211,PCC,0.5920123496154889
212,PCC,0.5690743925416376
213,PCC,0.6420799338772463
214,PCC,0.6335404113119679
215,PCC,0.6356262997920333
216,PCC,0.6949232567233686
217,PCC,0.6258613066353828
218,PCC,0.6326711059563803
219,PCC,0.6497303764730976
220,PCC,0.6747605938605381
221,PCC,0.5809674896461011
222,PCC,0.5833121145061235
223,PCC,0.6097389973159849
224,PCC,0.6227356956220338
225,PCC,0.5746924936454612
226,PCC,0.5756224559626016
227,PCC,0.5728986695462059
228,PCC,0.6098678655859509
229,PCC,0.6489730532003768
230,PCC,0.6250576574414761
231,PCC,0.6452609804653479
232,PCC,0.6205541557795197
233,PCC,0.6283494640857463
234,PCC,0.6562302253861604
235,PCC,0.5777131214561226
236,PCC,0.7093849428535879
237,PCC,0.6152474492970014
238,PCC,0.6064395252315186
239,PCC,0.6150941404930766
240,V1,0.5695726461543932
241,V1,0.5909482438426207
242,V1,0.6054104676585079
243,V1,0.5755152508931903
244,V1,0.6106989548338934
245,V1,0.5931757585452995
246,V1,0.5877626246467232
247,V1,0.5812878828276364
248,V1,0.5795258314225279
249,V1,0.5337863719582645
250,V1,0.6289362590874349
251,V1,0.5270223430917719
252,V1,0.5728510105049859
253,V1,0.5619055395581153
254,V1,0.5131236779892995
255,V1,0.583421430348922
256,V1,0.5294015179793455
257,V1,0.5592535194368901
258,V1,0.5758511971417907
259,V1,0.5793678566984838
260,V1,0.583870025240406
261,V1,0.5988444071170835
262,V1,0.5961246200607904
263,V1,0.5883378659414494
264,V1,0.6225298396700972
265,V1,0.595407734762438
266,V1,0.5762926820597594
267,V1,0.6328588536945199
268,V1,0.5617662285145488
269,V1,0.5787379574823585
