,ROI,Classification accuracy
143,aPFC,0.4836947693307343
144,aPFC,0.5293386460944027
145,aPFC,0.5442350668337511
146,aPFC,0.5179092567259463
147,aPFC,0.5675152794266368
148,aPFC,0.5144971467405962
149,aPFC,0.527556158915808
150,Ins,0.5659833176691729
151,Ins,0.5519340938129638
152,Ins,0.5576759300211312
153,Ins,0.44848561087287697
154,Ins,0.5725877192982457
155,Ins,0.5124320005439956
156,Ins,0.566231867547657
157,Ins,0.5646800825593395
158,Ins,0.5371517881031556
159,Ins,0.547119186856029
160,Ins,0.5426682201702736
161,Ins,0.5053288859403411
162,Ins,0.5757763085978935
163,Ins,0.5772644330123556
164,Ins,0.5807415674603175
165,Ins,0.503182525278714
166,Ins,0.5092906685317946
167,Ins,0.5460610872660734
168,Ins,0.5031888790603961
169,Ins,0.5953660411533036
170,Ins,0.54031184403586
171,Ins,0.5205692317987293
172,Ins,0.5385258016836963
173,Ins,0.48354450942170246
174,Ins,0.5356208446463381
175,Ins,0.547734962406015
176,Ins,0.5462931725117629
177,Ins,0.567928593413358
178,Ins,0.5248034001790703
179,Ins,0.49721061914044373
180,ACC,0.5304883302005012
181,ACC,0.5289802324438547
182,ACC,0.5726639720215572
183,ACC,0.4635134564886213
184,ACC,0.5562145495317241
185,ACC,0.5430347628647543
186,ACC,0.5645015316067948
187,ACC,0.5658192663030124
188,ACC,0.5389691264745013
189,ACC,0.5365116494941057
190,ACC,0.5354658906168984
191,ACC,0.5018821563713205
192,ACC,0.5394828235102342
193,ACC,0.561517829661874
194,ACC,0.5508249791144528
195,ACC,0.5259139227378792
196,ACC,0.5262575042256804
197,ACC,0.5496169150947544
198,ACC,0.5204952823234557
199,ACC,0.561451247165533
200,ACC,0.578452222994461
201,ACC,0.5063511929594532
202,ACC,0.5260282115545275
203,ACC,0.508845609393855
204,ACC,0.5264710169521024
205,ACC,0.5274222013366751
206,ACC,0.5345637520614122
207,ACC,0.6045766829354087
208,ACC,0.5090927641916845
209,ACC,0.5235629583217302
210,PCC,0.531046365914787
211,PCC,0.5564097437220502
212,PCC,0.563000884564352
213,PCC,0.4402655455774987
214,PCC,0.5637679725629864
215,PCC,0.5616681995115468
216,PCC,0.5693849522796891
217,PCC,0.5632245442036464
218,PCC,0.5463017850090003
219,PCC,0.5227529471827717
220,PCC,0.49343577029809416
221,PCC,0.5146555113273379
222,PCC,0.561711443242252
223,PCC,0.5388751483973091
224,PCC,0.5510677736006684
225,PCC,0.49960029383804333
226,PCC,0.5170659206154922
227,PCC,0.5465137624763664
228,PCC,0.5370344488672663
229,PCC,0.5438655813202475
230,PCC,0.5583945157010172
231,PCC,0.5008860543097419
232,PCC,0.539754300280616
233,PCC,0.449090318388564
234,PCC,0.5634577981411862
235,PCC,0.5591885964912282
236,PCC,0.5274770944689585
237,PCC,0.5478432924416305
238,PCC,0.5354917962050032
239,PCC,0.4826127819548872
240,V1,0.5325259763993317
241,V1,0.5378563442921027
242,V1,0.5515167821514572
243,V1,0.4538632653671689
244,V1,0.5422981796596756
245,V1,0.5351781971458516
246,V1,0.5383819396977291
247,V1,0.5560063608776845
248,V1,0.5510216456628135
249,V1,0.5253846421609579
250,V1,0.5277708577165201
251,V1,0.49708953756941365
252,V1,0.5579841221897401
253,V1,0.5878094358703777
254,V1,0.5837516969507102
255,V1,0.5195575144758448
256,V1,0.5125502710264033
257,V1,0.5587356549267907
258,V1,0.5468841712123446
259,V1,0.5052871674985784
260,V1,0.5481828169864437
261,V1,0.5256849884410649
262,V1,0.4819361437782491
263,V1,0.4777313654506636
264,V1,0.6077266734544695
265,V1,0.553719193817878
266,V1,0.4723245928318287
267,V1,0.5963356857054919
268,V1,0.5315941395813781
269,V1,0.4621269609208206
